日期,股票代码,名称,收盘价,涨跌额,涨跌幅,成交量,成交金额
2007/9/26,'000001,上证指数,5338.52,-87.36,-1.6101,63608585,1.06E+11
2007/9/27,'000001,上证指数,5409.403,70.883,1.3278,58884300,96153707825
2007/9/28,'000001,上证指数,5552.301,142.898,2.6417,80631285,1.39E+11
2007/10/8,'000001,上证指数,5692.755,140.454,2.5297,95983083,1.56E+11
2007/10/9,'000001,上证指数,5715.892,23.137,0.4064,83289030,1.62E+11
2007/10/10,'000001,上证指数,5771.464,55.572,0.9722,92445344,1.65E+11
2007/10/11,'000001,上证指数,5913.23,141.766,2.4563,94709657,1.78E+11
2007/10/12,'000001,上证指数,5903.264,-9.966,-0.1685,119148432,2.19E+11
2007/10/15,'000001,上证指数,6030.086,126.822,2.1483,98707442,1.93E+11
2007/10/16,'000001,上证指数,6092.057,61.971,1.0277,88152159,1.64E+11
2007/10/17,'000001,上证指数,6036.281,-55.776,-0.9156,71312588,1.34E+11
2007/10/18,'000001,上证指数,5825.282,-210.999,-3.4955,69805425,1.30E+11
2007/10/19,'000001,上证指数,5818.047,-7.235,-0.1242,55224892,1.03E+11
2007/10/22,'000001,上证指数,5667.332,-150.715,-2.5905,54433674,95560238009
2007/10/23,'000001,上证指数,5773.387,106.055,1.8713,58453968,1.01E+11
2007/10/24,'000001,上证指数,5843.109,69.722,1.2076,60292831,1.09E+11
2007/10/25,'000001,上证指数,5562.394,-280.715,-4.8042,71714448,1.20E+11
2007/10/26,'000001,上证指数,5589.631,27.237,0.4897,51519175,87405045004
2007/10/29,'000001,上证指数,5747.997,158.366,2.8332,50164402,82105126005
2007/10/30,'000001,上证指数,5897.193,149.196,2.5956,54278820,90650586733
2007/10/31,'000001,上证指数,5954.765,57.572,0.9763,71029564,1.19E+11
2007/11/1,'000001,上证指数,5914.285,-40.48,-0.6798,64885103,1.11E+11
2007/11/2,'000001,上证指数,5777.809,-136.476,-2.3076,59541596,1.06E+11
2007/11/5,'000001,上证指数,5634.452,-143.357,-2.4812,64132597,1.55E+11
2007/11/6,'000001,上证指数,5536.569,-97.883,-1.7372,45068039,83589505632
2007/11/7,'000001,上证指数,5601.783,65.214,1.1779,42730328,76304024265
2007/11/8,'000001,上证指数,5330.023,-271.76,-4.8513,48924662,83761375819
2007/11/9,'000001,上证指数,5315.54,-14.483,-0.2717,47341262,80762049341
2007/11/12,'000001,上证指数,5187.735,-127.805,-2.4044,52582703,87430687546
2007/11/13,'000001,上证指数,5158.118,-29.617,-0.5709,49237316,83044466204
2007/11/14,'000001,上证指数,5412.694,254.576,4.9354,50992880,88064090042
2007/11/15,'000001,上证指数,5365.267,-47.427,-0.8762,47819419,80951217498
2007/11/16,'000001,上证指数,5316.274,-48.993,-0.9132,37387331,61636813375
2007/11/19,'000001,上证指数,5269.817,-46.457,-0.8739,41097731,63156668426
2007/11/20,'000001,上证指数,5293.703,23.886,0.4533,49057398,79327370645
2007/11/21,'000001,上证指数,5214.225,-79.478,-1.5014,41231609,65960121678
2007/11/22,'000001,上证指数,4984.161,-230.064,-4.4122,40370330,64731749519
2007/11/23,'000001,上证指数,5032.13,47.969,0.9624,30872962,50207938676
2007/11/26,'000001,上证指数,4958.849,-73.281,-1.4563,36755797,60055135786
2007/11/27,'000001,上证指数,4861.111,-97.738,-1.971,30833864,52767856410
2007/11/28,'000001,上证指数,4803.394,-57.717,-1.1873,32756757,53258090310
2007/11/29,'000001,上证指数,5003.333,199.939,4.1625,50071545,81196484473
2007/11/30,'000001,上证指数,4871.778,-131.555,-2.6293,43314662,70500393745
2007/12/3,'000001,上证指数,4868.611,-3.167,-0.065,53750775,70035318108
2007/12/4,'000001,上证指数,4915.889,47.278,0.9711,42835766,60774976314
2007/12/5,'000001,上证指数,5042.654,126.765,2.5787,54299786,79741842419
2007/12/6,'000001,上证指数,5035.073,-7.581,-0.1503,43159311,64467198004
2007/12/7,'000001,上证指数,5091.756,56.683,1.1258,49961574,71663449290
2007/12/10,'000001,上证指数,5161.919,70.163,1.378,68817889,1.07E+11
2007/12/11,'000001,上证指数,5175.076,13.157,0.2549,66848427,1.06E+11
2007/12/12,'000001,上证指数,5095.543,-79.533,-1.5368,72156227,1.13E+11
2007/12/13,'000001,上证指数,4958.043,-137.5,-2.6984,67283324,1.05E+11
2007/12/14,'000001,上证指数,5007.911,49.868,1.0058,53052727,81629334280
2007/12/17,'000001,上证指数,4876.761,-131.15,-2.6189,63546722,1.02E+11
2007/12/18,'000001,上证指数,4836.174,-40.587,-0.8323,40558047,64859941016
2007/12/19,'000001,上证指数,4941.784,105.61,2.1838,56275775,86406307921
2007/12/20,'000001,上证指数,5043.535,101.751,2.059,57742689,87842464915
2007/12/21,'000001,上证指数,5101.779,58.244,1.1548,66142705,1.03E+11
2007/12/24,'000001,上证指数,5234.262,132.483,2.5968,85080422,1.40E+11
2007/12/25,'000001,上证指数,5201.181,-33.081,-0.632,71023624,1.25E+11
2007/12/26,'000001,上证指数,5233.351,32.17,0.6185,74458628,1.23E+11
2007/12/27,'000001,上证指数,5308.889,75.538,1.4434,87324184,1.47E+11
2007/12/28,'000001,上证指数,5261.563,-47.326,-0.8914,77187038,1.34E+11
2008/1/2,'000001,上证指数,5272.814,11.251,0.2138,76566609,1.33E+11
2008/1/3,'000001,上证指数,5319.861,47.047,0.8923,98510323,1.70E+11
2008/1/4,'000001,上证指数,5361.574,41.713,0.7841,80875238,1.46E+11
2008/1/7,'000001,上证指数,5393.343,31.769,0.5925,91933001,1.62E+11
2008/1/8,'000001,上证指数,5386.531,-6.812,-0.1263,102477863,1.85E+11
2008/1/9,'000001,上证指数,5435.807,49.276,0.9148,76805862,1.39E+11
2008/1/10,'000001,上证指数,5456.541,20.734,0.3814,96553285,1.74E+11
2008/1/11,'000001,上证指数,5484.677,28.136,0.5156,87724750,1.56E+11
2008/1/14,'000001,上证指数,5497.901,13.224,0.2411,78714090,1.42E+11
2008/1/15,'000001,上证指数,5443.791,-54.11,-0.9842,80719506,1.52E+11
2008/1/16,'000001,上证指数,5290.606,-153.185,-2.8139,89278341,1.62E+11
2008/1/17,'000001,上证指数,5151.626,-138.98,-2.6269,98941952,1.75E+11
2008/1/18,'000001,上证指数,5180.514,28.888,0.5608,68635625,1.18E+11
2008/1/21,'000001,上证指数,4914.435,-266.079,-5.1362,75643958,1.30E+11
2008/1/22,'000001,上证指数,4559.751,-354.684,-7.2172,92491351,1.55E+11
2008/1/23,'000001,上证指数,4703.047,143.296,3.1426,87963973,1.40E+11
2008/1/24,'000001,上证指数,4717.734,14.687,0.3123,90038158,1.49E+11
2008/1/25,'000001,上证指数,4761.688,43.954,0.9317,77928370,1.29E+11
2008/1/28,'000001,上证指数,4419.294,-342.394,-7.1906,69350257,1.09E+11
2008/1/29,'000001,上证指数,4457.944,38.65,0.8746,50356220,79564816502
2008/1/30,'000001,上证指数,4417.849,-40.095,-0.8994,55080037,92566887231
2008/1/31,'000001,上证指数,4383.393,-34.456,-0.7799,45141558,76189312077
2008/2/1,'000001,上证指数,4320.767,-62.626,-1.4287,59307142,96452528217
2008/2/4,'000001,上证指数,4672.17,351.403,8.1329,63374578,1.09E+11
2008/2/5,'000001,上证指数,4599.696,-72.474,-1.5512,52619684,93410147301
2008/2/13,'000001,上证指数,4490.721,-108.975,-2.3692,36914151,61549818305
2008/2/14,'000001,上证指数,4552.316,61.595,1.3716,34913005,57516976533
2008/2/15,'000001,上证指数,4497.127,-55.189,-1.2123,41386516,66980796498
2008/2/18,'000001,上证指数,4568.151,71.024,1.5793,55824610,92538618791
2008/2/19,'000001,上证指数,4664.295,96.144,2.1047,60663188,1.03E+11
2008/2/20,'000001,上证指数,4567.026,-97.269,-2.0854,66474653,1.15E+11
2008/2/21,'000001,上证指数,4527.177,-39.849,-0.8725,61309148,1.00E+11
2008/2/22,'000001,上证指数,4370.285,-156.892,-3.4656,67601983,1.10E+11
2008/2/25,'000001,上证指数,4192.533,-177.752,-4.0673,58811935,93047459906
2008/2/26,'000001,上证指数,4238.179,45.646,1.0887,55686631,89872770439
2008/2/27,'000001,上证指数,4334.047,95.868,2.262,50524991,82967322680
2008/2/28,'000001,上证指数,4299.513,-34.534,-0.7968,47922253,75527784864
2008/2/29,'000001,上证指数,4348.543,49.03,1.1404,47835383,75515513719
2008/3/3,'000001,上证指数,4438.265,89.722,2.0633,78513840,1.25E+11
2008/3/4,'000001,上证指数,4335.446,-102.819,-2.3166,86956515,1.36E+11
2008/3/5,'000001,上证指数,4292.654,-42.792,-0.987,74109680,1.14E+11
2008/3/6,'000001,上证指数,4360.986,68.332,1.5918,84932145,1.33E+11
2008/3/7,'000001,上证指数,4300.515,-60.471,-1.3866,56747402,92203521881
2008/3/10,'000001,上证指数,4146.299,-154.216,-3.586,65682205,97355257730
2008/3/11,'000001,上证指数,4165.878,19.579,0.4722,51333439,79620807569
2008/3/12,'000001,上证指数,4070.116,-95.762,-2.2987,57224458,88663903677
2008/3/13,'000001,上证指数,3971.257,-98.859,-2.4289,63653400,96343796075
2008/3/14,'000001,上证指数,3962.673,-8.584,-0.2162,41407257,64286805135
2008/3/17,'000001,上证指数,3820.048,-142.625,-3.5992,49100273,73613176822
2008/3/18,'000001,上证指数,3668.897,-151.151,-3.9568,57861001,79535892252
2008/3/19,'000001,上证指数,3761.605,92.708,2.5269,61586643,88277827845
2008/3/20,'000001,上证指数,3804.054,42.449,1.1285,73262694,1.06E+11
2008/3/21,'000001,上证指数,3796.576,-7.478,-0.1966,65093464,96409712714
2008/3/24,'000001,上证指数,3626.188,-170.388,-4.4879,58959678,88537601512
2008/3/25,'000001,上证指数,3629.619,3.431,0.0946,52765336,77829673385
2008/3/26,'000001,上证指数,3606.857,-22.762,-0.6271,46251818,70507849558
2008/3/27,'000001,上证指数,3411.493,-195.364,-5.4165,55069866,76938808898
2008/3/28,'000001,上证指数,3580.146,168.653,4.9437,63291684,90291919934
2008/3/31,'000001,上证指数,3472.713,-107.433,-3.0008,47113469,66825473192
2008/4/1,'000001,上证指数,3329.162,-143.551,-4.1337,54831376,73093942424
2008/4/2,'000001,上证指数,3347.882,18.72,0.5623,65487286,86430288912
2008/4/3,'000001,上证指数,3446.244,98.362,2.938,50889224,66413044115
2008/4/7,'000001,上证指数,3599.618,153.374,4.4505,60994537,84589696329
2008/4/8,'000001,上证指数,3612.539,12.921,0.359,65484823,92719515541
2008/4/9,'000001,上证指数,3413.907,-198.632,-5.4984,59852049,81203386708
2008/4/10,'000001,上证指数,3471.743,57.836,1.6941,45455150,59699251838
2008/4/11,'000001,上证指数,3492.893,21.15,0.6092,43284244,58985569091
2008/4/14,'000001,上证指数,3296.672,-196.221,-5.6177,50311706,66952393944
2008/4/15,'000001,上证指数,3348.353,51.681,1.5677,44668457,59030368638
2008/4/16,'000001,上证指数,3291.599,-56.754,-1.695,40091184,53205727027
2008/4/17,'000001,上证指数,3222.741,-68.858,-2.0919,45843305,62507958589
2008/4/18,'000001,上证指数,3094.668,-128.073,-3.974,43665343,54581267300
2008/4/21,'000001,上证指数,3116.977,22.309,0.7209,59955293,79571085168
2008/4/22,'000001,上证指数,3147.793,30.816,0.9887,48787413,58797233750
2008/4/23,'000001,上证指数,3278.33,130.537,4.1469,66235125,86113923587
2008/4/24,'000001,上证指数,3583.028,304.698,9.2943,142066287,1.90E+11
2008/4/25,'000001,上证指数,3557.749,-25.279,-0.7055,129621021,1.85E+11
2008/4/28,'000001,上证指数,3474.722,-83.027,-2.3337,75744975,1.09E+11
2008/4/29,'000001,上证指数,3523.405,48.683,1.4011,67175250,99574311147
2008/4/30,'000001,上证指数,3693.106,169.701,4.8164,107617708,1.56E+11
2008/5/5,'000001,上证指数,3761.009,67.903,1.8386,99696916,1.48E+11
2008/5/6,'000001,上证指数,3733.503,-27.506,-0.7313,98932250,1.48E+11
2008/5/7,'000001,上证指数,3579.147,-154.356,-4.1343,90497143,1.34E+11
2008/5/8,'000001,上证指数,3656.839,77.692,2.1707,75173242,1.09E+11
2008/5/9,'000001,上证指数,3613.494,-43.345,-1.1853,87898425,1.29E+11
2008/5/12,'000001,上证指数,3626.982,13.488,0.3733,79891220,1.17E+11
2008/5/13,'000001,上证指数,3560.243,-66.739,-1.8401,90747177,1.23E+11
2008/5/14,'000001,上证指数,3657.432,97.189,2.7298,88592078,1.22E+11
2008/5/15,'000001,上证指数,3637.324,-20.108,-0.5498,83955322,1.13E+11
2008/5/16,'000001,上证指数,3624.233,-13.091,-0.3599,64812853,89546567704
2008/5/19,'000001,上证指数,3604.761,-19.472,-0.5373,48450165,67598479734
2008/5/20,'000001,上证指数,3443.162,-161.599,-4.4829,66377053,88932320447
2008/5/21,'000001,上证指数,3544.186,101.024,2.934,73641076,96569945231
2008/5/22,'000001,上证指数,3485.63,-58.556,-1.6522,68504703,93894974582
2008/5/23,'000001,上证指数,3473.091,-12.539,-0.3597,59950559,76183956588
2008/5/26,'000001,上证指数,3364.544,-108.547,-3.1254,52776596,67226185634
2008/5/27,'000001,上证指数,3375.407,10.863,0.3229,42499311,55213458049
2008/5/28,'000001,上证指数,3459.026,83.619,2.4773,52476760,68719496463
2008/5/29,'000001,上证指数,3401.437,-57.589,-1.6649,51439933,67304826844
2008/5/30,'000001,上证指数,3433.354,31.917,0.9383,48495407,64903877746
2008/6/2,'000001,上证指数,3459.044,25.69,0.7482,49186078,61959616284
2008/6/3,'000001,上证指数,3436.398,-22.646,-0.6547,56642494,69390159055
2008/6/4,'000001,上证指数,3369.913,-66.485,-1.9347,48038156,59171321529
2008/6/5,'000001,上证指数,3351.645,-18.268,-0.5421,41834663,53340180662
2008/6/6,'000001,上证指数,3329.67,-21.975,-0.6556,34763217,42763182378
2008/6/10,'000001,上证指数,3072.333,-257.337,-7.7286,50909546,60727533504
2008/6/11,'000001,上证指数,3024.24,-48.093,-1.5654,46939345,54181027485
2008/6/12,'000001,上证指数,2957.532,-66.708,-2.2058,49535824,56831225904
2008/6/13,'000001,上证指数,2868.8,-88.732,-3.0002,41069430,45180876471
2008/6/16,'000001,上证指数,2874.103,5.303,0.1849,40385924,43220736508
2008/6/17,'000001,上证指数,2794.751,-79.352,-2.7609,43298147,43840532576
2008/6/18,'000001,上证指数,2941.115,146.364,5.2371,66349803,69029288606
2008/6/19,'000001,上证指数,2748.874,-192.241,-6.5363,56795827,59626570971
2008/6/20,'000001,上证指数,2831.736,82.862,3.0144,74156830,79217445716
2008/6/23,'000001,上证指数,2760.417,-71.319,-2.5186,40670032,41900494857
2008/6/24,'000001,上证指数,2803.019,42.602,1.5433,48387231,49942894581
2008/6/25,'000001,上证指数,2905.014,101.995,3.6388,64819105,67510404545
2008/6/26,'000001,上证指数,2901.85,-3.164,-0.1089,65519228,69186564907
2008/6/27,'000001,上证指数,2748.432,-153.418,-5.2869,60529919,61718685206
2008/6/30,'000001,上证指数,2736.103,-12.329,-0.4486,38518854,40556340515
2008/7/1,'000001,上证指数,2651.605,-84.498,-3.0883,40681423,42996490238
2008/7/2,'000001,上证指数,2651.725,0.12,0.0045,40181793,43562554256
2008/7/3,'000001,上证指数,2703.529,51.804,1.9536,68146717,74072058340
2008/7/4,'000001,上证指数,2669.892,-33.637,-1.2442,57291928,62000179301
2008/7/7,'000001,上证指数,2792.397,122.505,4.5884,77405848,82037582147
2008/7/8,'000001,上证指数,2814.947,22.55,0.8075,80204680,87478469668
2008/7/9,'000001,上证指数,2920.546,105.599,3.7514,97026119,1.06E+11
2008/7/10,'000001,上证指数,2875.45,-45.096,-1.5441,90904841,99505895425
2008/7/11,'000001,上证指数,2856.634,-18.816,-0.6544,64820553,69789668051
2008/7/14,'000001,上证指数,2878.256,21.622,0.7569,54465923,59458811236
2008/7/15,'000001,上证指数,2779.448,-98.808,-3.4329,70915234,75183081177
2008/7/16,'000001,上证指数,2705.867,-73.581,-2.6473,60043922,60360593536
2008/7/17,'000001,上证指数,2684.778,-21.089,-0.7794,50842333,51451570137
2008/7/18,'000001,上证指数,2778.367,93.589,3.4859,57873500,59102962346
2008/7/21,'000001,上证指数,2861.418,83.051,2.9892,66487700,69669133696
2008/7/22,'000001,上证指数,2846.117,-15.301,-0.5347,61519107,65130356224
2008/7/23,'000001,上证指数,2837.849,-8.268,-0.2905,61497975,64221812149
2008/7/24,'000001,上证指数,2910.292,72.443,2.5527,72505445,77975696786
2008/7/25,'000001,上证指数,2865.101,-45.191,-1.5528,62531059,63867379931
2008/7/28,'000001,上证指数,2903.012,37.911,1.3232,62318792,64491646958
2008/7/29,'000001,上证指数,2850.311,-52.701,-1.8154,58632278,59263834814
2008/7/30,'000001,上证指数,2836.668,-13.643,-0.4786,48946884,48912863290
2008/7/31,'000001,上证指数,2775.717,-60.951,-2.1487,44530269,43577577230
2008/8/1,'000001,上证指数,2801.817,26.1,0.9403,49215419,50743916796
2008/8/4,'000001,上证指数,2741.74,-60.077,-2.1442,37170318,37566055922
2008/8/5,'000001,上证指数,2690.746,-50.994,-1.8599,42378552,42511686422
2008/8/6,'000001,上证指数,2719.368,28.622,1.0637,40605525,41130300109
2008/8/7,'000001,上证指数,2727.577,8.209,0.3019,39492121,38724122744
2008/8/8,'000001,上证指数,2605.719,-121.858,-4.4676,48507437,46304907755
2008/8/11,'000001,上证指数,2470.074,-135.645,-5.2057,47161450,41510408309
2008/8/12,'000001,上证指数,2457.198,-12.876,-0.5213,36632632,31055560371
2008/8/13,'000001,上证指数,2446.297,-10.901,-0.4436,41005231,35322519408
2008/8/14,'000001,上证指数,2437.082,-9.215,-0.3767,31305226,27731353259
2008/8/15,'000001,上证指数,2450.61,13.528,0.5551,31296068,27201868951
2008/8/18,'000001,上证指数,2319.868,-130.742,-5.3351,53656796,35866644286
2008/8/19,'000001,上证指数,2344.469,24.601,1.0604,38593821,27699092355
2008/8/20,'000001,上证指数,2523.282,178.813,7.627,73736663,59038931793
2008/8/21,'000001,上证指数,2431.716,-91.566,-3.6288,61331990,51914051787
2008/8/22,'000001,上证指数,2405.226,-26.49,-1.0894,46284593,36347766869
2008/8/25,'000001,上证指数,2413.374,8.148,0.3388,33757217,26848283382
2008/8/26,'000001,上证指数,2350.084,-63.29,-2.6225,40979466,31328604024
2008/8/27,'000001,上证指数,2342.147,-7.937,-0.3377,40952604,32569013718
2008/8/28,'000001,上证指数,2350.143,7.996,0.3414,34752734,28602903065
2008/8/29,'000001,上证指数,2397.369,47.226,2.0095,46405768,37316396857
2008/9/1,'000001,上证指数,2325.135,-72.234,-3.0131,36265240,28678403207
2008/9/2,'000001,上证指数,2304.891,-20.244,-0.8707,34190291,25957452202
2008/9/3,'000001,上证指数,2276.672,-28.219,-1.2243,42250006,32463648806
2008/9/4,'000001,上证指数,2277.411,0.739,0.0325,34163089,25834811521
2008/9/5,'000001,上证指数,2202.446,-74.965,-3.2917,38608171,27970605034
2008/9/8,'000001,上证指数,2143.421,-59.025,-2.68,37669497,27669314826
2008/9/9,'000001,上证指数,2145.779,2.358,0.11,30722691,21768671830
2008/9/10,'000001,上证指数,2150.759,4.98,0.2321,39012042,28504635197
2008/9/11,'000001,上证指数,2078.981,-71.778,-3.3373,36441803,27236533711
2008/9/12,'000001,上证指数,2079.673,0.692,0.0333,30312475,22716506578
2008/9/16,'000001,上证指数,1986.636,-93.037,-4.4736,46223445,33820604460
2008/9/17,'000001,上证指数,1929.047,-57.589,-2.8988,45853472,32005441361
2008/9/18,'000001,上证指数,1895.837,-33.21,-1.7216,66333202,43437772072
2008/9/19,'000001,上证指数,2075.091,179.254,9.4551,58433536,41555012488
2008/9/22,'000001,上证指数,2236.41,161.319,7.7741,139930636,1.14E+11
2008/9/23,'000001,上证指数,2201.51,-34.9,-1.5605,100165152,77600430791
2008/9/24,'000001,上证指数,2216.811,15.301,0.695,64547818,49021260465
2008/9/25,'000001,上证指数,2297.501,80.69,3.6399,101230404,83512907016
2008/9/26,'000001,上证指数,2293.784,-3.717,-0.1618,78259307,66635113117
2008/10/6,'000001,上证指数,2173.738,-120.046,-5.2335,60938137,47348416157
2008/10/7,'000001,上证指数,2157.839,-15.899,-0.7314,56902611,47167609080
